Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
8353,30,Female,Heels,Footwear,166,Colorado,S,Red,Fall,4.0,Yes,Next Day Air,Yes,Yes,20,Credit Card,Monthly
8354,27,Male,Watch,Accessories,152,New Hampshire,M,Turquoise,Spring,4.6,Yes,Free Shipping,No,No,23,Bank Transfer,Monthly
8355,41,Male,Sneakers,Footwear,201,Minnesota,M,Silver,Spring,4.5,Yes,2-Day Shipping,No,Yes,21,Venmo,Monthly
8356,21,Female,Vest,Outerwear,45,South Dakota,M,Yellow,Spring,3.0,No,Free Shipping,No,No,2,Cash,Every 3 Months
8357,44,Male,Belt,Accessories,227,Nebraska,XL,Black,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,15,Cash,Bi-Weekly
8358,28,Male,Sunglasses,Accessories,241,Delaware,XL,Teal,Fall,4.6,Yes,Next Day Air,Yes,Yes,20,PayPal,Monthly
8359,33,Male,Blazer,Outerwear,126,Georgia,M,Green,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,13,Cash,Bi-Weekly
8360,33,Female,Bag,Accessories,275,Iowa,M,Olive,Winter,3.7,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly
8361,31,Male,Sunglasses,Accessories,226,Kansas,M,Green,Summer,4.9,Yes,Standard,Yes,No,5,Credit Card,Monthly
8362,42,Male,Skirt,Clothing,151,Florida,XL,Magenta,Winter,4.5,Yes,2-Day Shipping,Yes,No,17,Venmo,Bi-Weekly
8363,19,Female,Pants,Clothing,67,Missouri,L,White,Winter,2.5,No,Store Pickup,Yes,No,3,PayPal,Quarterly
8364,55,Female,Belt,Accessories,67,Connecticut,XL,White,Winter,3.1,No,Store Pickup,No,Yes,5,Bank Transfer,Quarterly
8365,28,Male,Necklace,Accessories,186,Connecticut,L,Gold,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Bi-Weekly
8366,60,Male,T-shirt,Clothing,85,Montana,L,Silver,Summer,3.6,No,Free Shipping,No,Yes,3,Bank Transfer,Quarterly
8367,27,Female,Loafers,Footwear,261,Tennessee,XL,Magenta,Summer,4.6,Yes,Express,Yes,Yes,15,Bank Transfer,Weekly
8368,44,Female,Sweater,Clothing,267,Tennessee,XL,Indigo,Fall,3.9,Yes,Next Day Air,No,No,21,Cash,Weekly
8369,33,Male,Watch,Accessories,210,South Dakota,M,Purple,Winter,4.3,Yes,Next Day Air,Yes,No,12,PayPal,Bi-Weekly
8370,41,Male,Blazer,Outerwear,83,Maryland,M,Silver,Fall,4.5,Yes,Store Pickup,Yes,No,22,Debit Card,Bi-Weekly
8371,41,Female,Bracelet,Accessories,157,Kentucky,XL,Brown,Winter,4.6,Yes,Express,Yes,No,14,Cash,Weekly
8372,42,Female,Heels,Footwear,178,Michigan,XL,Violet,Spring,3.9,Yes,Store Pickup,Yes,Yes,18,Credit Card,Weekly
8373,62,Female,Loafers,Footwear,87,Georgia,L,Brown,Fall,3.9,No,Store Pickup,Yes,Yes,1,Venmo,Every 3 Months
8374,26,Female,Vest,Outerwear,227,Virginia,S,Lavender,Spring,5.0,Yes,Standard,No,Yes,14,Bank Transfer,Weekly
8375,31,Female,Boots,Footwear,229,Maryland,M,Red,Spring,3.8,Yes,2-Day Shipping,Yes,No,10,Credit Card,Monthly
8376,40,Male,Bag,Accessories,116,Pennsylvania,L,Purple,Winter,4.8,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly
8377,26,Male,Skirt,Clothing,186,Illinois,M,Lavender,Fall,4.4,Yes,Free Shipping,Yes,No,20,Credit Card,Weekly
8378,41,Male,Bag,Accessories,207,West Virginia,XL,Silver,Summer,4.9,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly
8379,38,Male,Cardigan,Outerwear,250,Idaho,L,Brown,Fall,4.4,Yes,Standard,No,Yes,7,Cash,Bi-Weekly
8380,45,Female,Bracelet,Accessories,274,Washington,M,Teal,Summer,4.2,Yes,Store Pickup,No,Yes,7,Cash,Monthly
8381,67,Female,Vest,Outerwear,44,Arkansas,S,Purple,Fall,3.0,No,Express,No,No,1,Bank Transfer,Annually
8382,35,Male,Windbreaker,Outerwear,231,Wyoming,M,Olive,Winter,3.6,Yes,Free Shipping,No,Yes,21,Credit Card,Weekly
8383,34,Female,Bracelet,Accessories,195,Washington,S,Red,Spring,4.1,Yes,Next Day Air,Yes,No,12,Bank Transfer,Monthly
8384,29,Male,Sunglasses,Accessories,278,New York,L,Indigo,Winter,4.9,Yes,Express,No,Yes,17,Venmo,Weekly
8385,27,Male,Belt,Accessories,91,Hawaii,M,Charcoal,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Weekly
8386,36,Female,Dress,Clothing,147,New York,L,Beige,Summer,4.7,Yes,Next Day Air,Yes,No,12,PayPal,Monthly
8387,31,Female,Sandals,Footwear,226,California,M,Yellow,Summer,4.5,Yes,Express,Yes,Yes,25,PayPal,Bi-Weekly
8388,33,Female,Earrings,Accessories,255,Missouri,S,Blue,Fall,3.9,Yes,Next Day Air,No,No,25,Venmo,Monthly
8389,19,Male,Bracelet,Accessories,64,Louisiana,L,Olive,Fall,3.3,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months
8390,20,Male,Parka,Outerwear,49,Vermont,L,Gold,Fall,3.7,No,Standard,No,No,2,Credit Card,Annually
8391,23,Female,Bracelet,Accessories,21,Texas,L,Blue,Fall,3.8,No,Next Day Air,Yes,Yes,3,Bank Transfer,Quarterly
8392,35,Female,Sneakers,Footwear,168,Wisconsin,M,Orange,Winter,3.5,Yes,Express,No,No,17,Credit Card,Bi-Weekly
8393,20,Female,Watch,Accessories,81,Montana,XL,Blue,Spring,3.1,No,2-Day Shipping,Yes,No,5,Cash,Annually
8394,22,Male,Sandals,Footwear,75,Mississippi,L,Brown,Winter,2.8,No,2-Day Shipping,Yes,No,1,Credit Card,Quarterly
8395,33,Male,Sandals,Footwear,100,Vermont,L,Orange,Winter,3.7,Yes,Express,Yes,Yes,8,PayPal,Weekly
8396,45,Female,Flats,Footwear,226,Iowa,L,Yellow,Fall,3.7,Yes,Standard,No,Yes,16,Cash,Weekly
8397,28,Female,Hoodie,Clothing,283,Delaware,S,White,Spring,4.1,Yes,Next Day Air,Yes,Yes,21,Cash,Weekly
8398,44,Male,Boots,Footwear,130,Illinois,XL,Pink,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Weekly
8399,28,Female,Dress,Clothing,217,Arkansas,S,Gold,Spring,3.9,Yes,Express,Yes,Yes,6,Bank Transfer,Bi-Weekly
8400,18,Male,Sweater,Clothing,100,Oregon,S,Beige,Summer,3.2,No,Next Day Air,No,No,5,Venmo,Every 3 Months
8401,34,Male,Ring,Accessories,168,New York,S,Peach,Winter,3.9,Yes,Standard,Yes,No,10,Venmo,Bi-Weekly
8402,35,Male,Coat,Outerwear,154,Washington,XL,Teal,Summer,3.5,Yes,Store Pickup,Yes,No,5,Credit Card,Bi-Weekly
8403,44,Male,Belt,Accessories,98,Ohio,L,Gray,Winter,4.4,Yes,Standard,Yes,No,14,Venmo,Weekly
8404,30,Male,Earrings,Accessories,266,Vermont,S,Brown,Summer,4.9,Yes,Free Shipping,Yes,Yes,21,PayPal,Bi-Weekly
8405,32,Male,Coat,Outerwear,277,Virginia,S,Green,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,10,Cash,Weekly
8406,31,Male,Vest,Outerwear,263,New York,S,Turquoise,Fall,4.6,Yes,Next Day Air,Yes,Yes,9,Bank Transfer,Weekly
8407,66,Male,Flats,Footwear,54,Washington,M,Indigo,Fall,3.2,No,Express,Yes,No,1,Venmo,Every 3 Months
8408,31,Male,Hoodie,Clothing,239,West Virginia,L,Silver,Fall,3.6,Yes,Free Shipping,Yes,Yes,25,Credit Card,Monthly
8409,36,Male,Sneakers,Footwear,241,Illinois,S,Red,Fall,4.1,Yes,Next Day Air,Yes,Yes,22,Venmo,Monthly
8410,57,Male,Sandals,Footwear,51,Montana,L,Silver,Fall,3.6,No,Store Pickup,No,Yes,1,Debit Card,Every 3 Months
8411,27,Male,Sneakers,Footwear,260,California,XL,Violet,Winter,3.8,Yes,Standard,No,Yes,8,Venmo,Bi-Weekly
8412,24,Male,Sweater,Clothing,39,Hawaii,M,Brown,Winter,2.8,No,Next Day Air,Yes,No,2,Bank Transfer,Every 3 Months
8413,40,Female,Cardigan,Outerwear,144,Vermont,XL,Pink,Winter,3.5,Yes,2-Day Shipping,No,Yes,16,Bank Transfer,Weekly
8414,44,Female,Cardigan,Outerwear,298,Idaho,L,Silver,Winter,3.6,Yes,2-Day Shipping,Yes,No,20,Venmo,Monthly
8415,31,Female,Belt,Accessories,299,Kansas,M,Yellow,Fall,4.6,Yes,2-Day Shipping,Yes,Yes,11,Cash,Bi-Weekly
8416,41,Female,Jacket,Clothing,174,Ohio,XL,Black,Spring,4.4,Yes,Standard,Yes,No,7,Debit Card,Bi-Weekly
8417,41,Female,Bag,Accessories,238,North Carolina,S,Indigo,Winter,4.3,Yes,Express,Yes,No,9,Bank Transfer,Weekly
8418,38,Male,Parka,Outerwear,198,Arizona,M,Charcoal,Winter,4.5,Yes,Free Shipping,Yes,Yes,7,Cash,Monthly
8419,44,Female,Parka,Outerwear,267,South Carolina,L,Peach,Spring,4.1,Yes,2-Day Shipping,Yes,Yes,23,PayPal,Bi-Weekly
8420,35,Male,Earrings,Accessories,291,Arkansas,L,Peach,Summer,4.3,Yes,Standard,No,No,24,PayPal,Monthly
8421,33,Female,Earrings,Accessories,89,Wisconsin,M,Magenta,Spring,4.0,Yes,Express,No,Yes,16,Venmo,Weekly
8422,28,Female,Necklace,Accessories,138,Virginia,L,Indigo,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,24,Debit Card,Bi-Weekly
8423,37,Male,Blazer,Outerwear,153,Maryland,L,Violet,Summer,4.5,Yes,Next Day Air,No,Yes,15,Bank Transfer,Weekly
8424,38,Male,Loafers,Footwear,204,Iowa,M,Teal,Summer,3.9,Yes,Free Shipping,Yes,No,6,Debit Card,Weekly
8425,44,Male,Flats,Footwear,152,Nebraska,L,Indigo,Winter,3.8,Yes,Standard,Yes,Yes,10,Debit Card,Monthly
8426,29,Female,Boots,Footwear,201,Utah,M,Peach,Summer,4.9,Yes,Express,Yes,Yes,17,Debit Card,Monthly
8427,42,Female,Boots,Footwear,203,Texas,S,Magenta,Summer,3.6,Yes,Express,Yes,Yes,14,Debit Card,Weekly
8428,31,Female,Sunglasses,Accessories,110,Louisiana,M,Pink,Summer,4.8,Yes,Standard,No,No,10,Credit Card,Weekly
8429,34,Male,Sandals,Footwear,175,Arkansas,M,Peach,Summer,4.3,Yes,Store Pickup,No,Yes,15,Cash,Weekly
8430,33,Female,Belt,Accessories,98,Ohio,S,Lavender,Fall,4.6,Yes,Next Day Air,No,No,8,Cash,Weekly
8431,38,Male,Flats,Footwear,98,Washington,XL,Violet,Spring,4.9,Yes,Store Pickup,Yes,Yes,12,Credit Card,Monthly
8432,37,Female,Ring,Accessories,215,Arizona,L,Peach,Spring,4.1,Yes,Free Shipping,No,No,7,Cash,Weekly
8433,42,Female,Windbreaker,Outerwear,126,Montana,L,Magenta,Summer,4.1,Yes,Store Pickup,Yes,Yes,11,Debit Card,Bi-Weekly
8434,45,Male,Shirt,Clothing,89,Connecticut,L,Yellow,Spring,3.8,Yes,Standard,Yes,No,5,Credit Card,Weekly
8435,41,Male,T-shirt,Clothing,178,California,M,Magenta,Fall,3.6,Yes,Store Pickup,No,Yes,8,Bank Transfer,Bi-Weekly
8436,36,Female,Bag,Accessories,94,Georgia,M,Indigo,Spring,4.5,Yes,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly
8437,33,Female,Sweater,Clothing,85,Nebraska,S,White,Fall,4.0,Yes,Free Shipping,No,Yes,9,Venmo,Bi-Weekly
8438,35,Male,T-shirt,Clothing,208,Alaska,XL,Green,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,11,Bank Transfer,Bi-Weekly
8439,18,Female,Ring,Accessories,75,North Carolina,XL,Beige,Fall,2.2,No,Free Shipping,No,No,1,Venmo,Every 3 Months
8440,33,Female,Blazer,Outerwear,186,Michigan,S,Cyan,Winter,4.9,Yes,Express,Yes,Yes,24,Cash,Monthly
8441,31,Male,Ring,Accessories,264,Connecticut,M,Green,Summer,3.6,Yes,Free Shipping,Yes,Yes,13,Bank Transfer,Weekly
8442,27,Female,Boots,Footwear,181,Tennessee,M,Magenta,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,10,Credit Card,Bi-Weekly
8443,43,Female,Cardigan,Outerwear,183,Alabama,XL,Teal,Winter,4.2,Yes,Express,No,No,9,PayPal,Bi-Weekly
8444,64,Female,Boots,Footwear,80,Illinois,M,Maroon,Summer,2.9,No,Store Pickup,No,Yes,3,Bank Transfer,Annually
8445,41,Female,Heels,Footwear,182,Kentucky,M,Orange,Spring,4.0,Yes,Standard,Yes,Yes,6,Credit Card,Monthly
8446,30,Male,Skirt,Clothing,275,Arizona,S,Pink,Spring,3.7,Yes,Express,Yes,No,8,Venmo,Weekly
8447,43,Female,Belt,Accessories,81,Kansas,XL,White,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,6,Cash,Weekly
8448,42,Male,Watch,Accessories,126,Louisiana,XL,Silver,Spring,3.7,Yes,Free Shipping,No,No,6,Cash,Bi-Weekly
8449,58,Female,Watch,Accessories,37,Illinois,L,Yellow,Fall,3.3,No,Standard,Yes,No,1,PayPal,Quarterly
8450,42,Male,Sunglasses,Accessories,201,New York,S,Gold,Spring,3.6,Yes,Express,Yes,Yes,13,Venmo,Bi-Weekly
8451,31,Male,Parka,Outerwear,265,New Hampshire,XL,Indigo,Fall,4.0,Yes,Free Shipping,Yes,Yes,13,Cash,Bi-Weekly
8452,35,Male,Skirt,Clothing,267,Colorado,XL,Black,Winter,3.8,Yes,Store Pickup,No,No,5,Debit Card,Weekly
8453,21,Female,Bracelet,Accessories,47,New Mexico,S,White,Summer,3.3,No,2-Day Shipping,No,No,1,Bank Transfer,Annually
8454,43,Male,Dress,Clothing,99,Nebraska,XL,Olive,Winter,3.8,Yes,Next Day Air,Yes,No,22,Bank Transfer,Bi-Weekly
8455,66,Female,Heels,Footwear,34,Maine,S,Purple,Fall,2.2,No,2-Day Shipping,Yes,No,3,Bank Transfer,Every 3 Months
8456,29,Female,Belt,Accessories,180,North Carolina,M,Maroon,Summer,4.9,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Monthly
8457,67,Male,Coat,Outerwear,96,New Mexico,L,Purple,Summer,3.1,No,2-Day Shipping,No,No,3,Venmo,Quarterly
8458,22,Female,Flats,Footwear,77,Michigan,S,Charcoal,Winter,3.7,No,Free Shipping,No,No,3,PayPal,Every 3 Months
8459,23,Female,Boots,Footwear,97,Oklahoma,M,Gold,Spring,2.9,No,Express,No,No,5,Debit Card,Annually
8460,41,Male,Loafers,Footwear,212,Arizona,XL,Turquoise,Summer,5.0,Yes,Express,Yes,Yes,21,Credit Card,Bi-Weekly
8461,23,Male,Vest,Outerwear,42,Utah,S,Pink,Fall,2.3,No,2-Day Shipping,Yes,Yes,4,Venmo,Annually
8462,35,Female,Pants,Clothing,150,West Virginia,XL,Charcoal,Spring,3.7,Yes,Standard,Yes,Yes,19,Debit Card,Bi-Weekly
8463,64,Male,Watch,Accessories,68,Arizona,S,Silver,Fall,3.3,No,Free Shipping,No,Yes,1,Bank Transfer,Every 3 Months
8464,37,Female,Watch,Accessories,129,Ohio,S,Pink,Fall,3.9,Yes,2-Day Shipping,Yes,No,13,Credit Card,Bi-Weekly
8465,43,Male,Pants,Clothing,152,Oregon,L,Gray,Fall,3.5,Yes,2-Day Shipping,No,No,24,Credit Card,Weekly
8466,40,Male,Boots,Footwear,229,Alabama,XL,Brown,Spring,4.2,Yes,Next Day Air,No,Yes,15,PayPal,Weekly
8467,30,Male,Heels,Footwear,96,West Virginia,L,Beige,Fall,3.7,Yes,2-Day Shipping,Yes,No,19,Debit Card,Weekly
8468,40,Female,Belt,Accessories,124,South Carolina,XL,Violet,Fall,3.6,Yes,Store Pickup,No,Yes,11,Bank Transfer,Monthly
8469,34,Female,Pants,Clothing,298,Wyoming,M,Green,Summer,3.9,Yes,Standard,Yes,Yes,5,Cash,Bi-Weekly
8470,44,Male,Coat,Outerwear,155,Massachusetts,XL,Pink,Spring,3.6,Yes,Store Pickup,Yes,Yes,17,PayPal,Bi-Weekly
8471,26,Male,Sneakers,Footwear,183,Michigan,S,Pink,Winter,5.0,Yes,Next Day Air,Yes,No,11,Venmo,Bi-Weekly
8472,33,Male,Blazer,Outerwear,82,Rhode Island,M,Yellow,Winter,4.0,Yes,Next Day Air,Yes,No,10,PayPal,Weekly
8473,38,Female,Parka,Outerwear,257,Massachusetts,XL,Charcoal,Summer,4.7,Yes,Free Shipping,Yes,Yes,9,Bank Transfer,Bi-Weekly
8474,44,Female,Heels,Footwear,228,Rhode Island,L,Gold,Spring,4.3,Yes,Express,No,Yes,13,PayPal,Weekly
8475,42,Female,Cardigan,Outerwear,92,Idaho,S,Blue,Summer,3.9,Yes,Store Pickup,No,Yes,17,Cash,Bi-Weekly
8476,41,Male,T-shirt,Clothing,166,Mississippi,XL,Brown,Spring,4.4,Yes,Free Shipping,Yes,Yes,20,Venmo,Monthly
8477,34,Male,Pants,Clothing,233,Virginia,XL,Blue,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Weekly
8478,28,Male,Jacket,Clothing,191,Maine,XL,Red,Fall,4.7,Yes,2-Day Shipping,No,No,20,Debit Card,Monthly
8479,30,Male,Windbreaker,Outerwear,195,Idaho,XL,Blue,Summer,3.5,Yes,Free Shipping,No,No,23,PayPal,Bi-Weekly
8480,39,Female,Hoodie,Clothing,253,Alaska,L,White,Fall,4.0,Yes,Express,Yes,No,8,PayPal,Bi-Weekly
8481,41,Male,Parka,Outerwear,236,Delaware,M,Orange,Winter,3.8,Yes,Standard,No,Yes,20,Venmo,Bi-Weekly
8482,31,Male,Parka,Outerwear,233,Illinois,L,Blue,Winter,4.1,Yes,Next Day Air,No,Yes,4,Debit Card,Monthly
8483,57,Female,Vest,Outerwear,20,New Mexico,M,Indigo,Winter,3.8,No,Express,No,No,3,Venmo,Annually
8484,37,Male,Bag,Accessories,177,Maryland,S,Indigo,Fall,4.4,Yes,Standard,Yes,Yes,15,Debit Card,Weekly
8485,31,Male,Sunglasses,Accessories,108,Arizona,XL,Olive,Winter,4.9,Yes,Express,No,Yes,20,Cash,Bi-Weekly
8486,31,Female,Flats,Footwear,158,Massachusetts,S,Maroon,Fall,4.3,Yes,Express,Yes,Yes,6,Bank Transfer,Weekly
8487,58,Male,Sunglasses,Accessories,42,Arizona,S,Blue,Spring,3.8,No,Express,No,No,0,PayPal,Quarterly
8488,30,Female,Pants,Clothing,258,New Jersey,M,Olive,Fall,3.5,Yes,Next Day Air,Yes,Yes,23,Cash,Monthly
8489,34,Female,Shirt,Clothing,172,Montana,M,Maroon,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,18,Cash,Weekly
8490,32,Male,Ring,Accessories,167,New Hampshire,XL,Indigo,Summer,4.1,Yes,Store Pickup,No,No,22,Venmo,Monthly
8491,25,Male,Bracelet,Accessories,230,Vermont,L,Lavender,Summer,4.0,Yes,Free Shipping,No,No,3,Debit Card,Monthly
8492,29,Female,Flats,Footwear,147,Vermont,M,Yellow,Summer,3.6,Yes,Store Pickup,No,No,4,Bank Transfer,Monthly
8493,39,Female,Windbreaker,Outerwear,182,Oregon,M,Gray,Spring,4.3,Yes,Next Day Air,Yes,No,24,Venmo,Monthly
8494,26,Female,Vest,Outerwear,278,Connecticut,S,Blue,Spring,4.2,Yes,Free Shipping,Yes,Yes,4,PayPal,Bi-Weekly
8495,68,Female,Windbreaker,Outerwear,41,Ohio,S,Lavender,Spring,3.2,No,Next Day Air,Yes,Yes,3,PayPal,Quarterly
8496,37,Female,Necklace,Accessories,185,Rhode Island,XL,Green,Spring,5.0,Yes,Free Shipping,Yes,Yes,11,Credit Card,Monthly
8497,40,Male,Sunglasses,Accessories,92,Oregon,L,Brown,Fall,4.4,Yes,Standard,Yes,No,9,Venmo,Monthly
8498,66,Female,Dress,Clothing,45,Texas,XL,Lavender,Summer,2.2,No,2-Day Shipping,No,No,1,PayPal,Quarterly
8499,23,Male,T-shirt,Clothing,31,Minnesota,L,Lavender,Fall,2.6,No,Store Pickup,No,No,4,Credit Card,Quarterly
8500,31,Female,Flats,Footwear,291,New York,S,Red,Spring,4.3,Yes,Express,Yes,No,19,Debit Card,Bi-Weekly
8501,39,Male,Flats,Footwear,175,Texas,L,Blue,Winter,4.1,Yes,2-Day Shipping,Yes,No,25,Venmo,Monthly
8502,35,Female,Ring,Accessories,299,Michigan,S,Black,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly
8503,30,Female,Coat,Outerwear,130,Wyoming,M,Green,Spring,4.2,Yes,Store Pickup,Yes,No,15,Venmo,Bi-Weekly
8504,33,Female,Pants,Clothing,99,North Carolina,S,Lavender,Spring,4.3,Yes,Free Shipping,Yes,No,13,Debit Card,Bi-Weekly
8505,61,Male,Windbreaker,Outerwear,66,Kansas,S,Red,Winter,3.2,No,Next Day Air,No,Yes,4,Credit Card,Every 3 Months
8506,69,Male,Blazer,Outerwear,63,Connecticut,S,Gray,Fall,2.3,No,Next Day Air,Yes,No,3,PayPal,Annually
8507,44,Female,Flats,Footwear,123,Wisconsin,S,Yellow,Summer,4.7,Yes,Next Day Air,Yes,Yes,19,Venmo,Weekly
8508,26,Male,Blazer,Outerwear,173,Iowa,S,Teal,Summer,4.4,Yes,2-Day Shipping,No,Yes,23,Credit Card,Monthly
8509,26,Male,Pants,Clothing,281,South Dakota,M,Violet,Spring,4.7,Yes,Standard,Yes,Yes,12,Debit Card,Weekly
8510,38,Male,Skirt,Clothing,221,Indiana,XL,Orange,Summer,3.8,Yes,Express,No,Yes,4,Venmo,Bi-Weekly
8511,36,Male,Earrings,Accessories,111,Indiana,M,Black,Spring,3.6,Yes,Express,Yes,Yes,5,PayPal,Monthly
8512,44,Male,Cardigan,Outerwear,121,Florida,L,Beige,Summer,3.8,Yes,Next Day Air,Yes,No,4,Bank Transfer,Weekly
8513,45,Male,Skirt,Clothing,237,Massachusetts,L,Charcoal,Spring,4.4,Yes,Free Shipping,No,Yes,15,PayPal,Bi-Weekly
8514,38,Female,Vest,Outerwear,83,Alaska,L,Teal,Fall,4.6,Yes,Standard,Yes,Yes,3,Cash,Monthly
8515,32,Female,Cardigan,Outerwear,231,Nevada,M,Violet,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Bi-Weekly
8516,26,Female,Cardigan,Outerwear,242,Nebraska,S,Cyan,Summer,3.7,Yes,Express,Yes,Yes,25,Bank Transfer,Bi-Weekly
8517,70,Female,Sneakers,Footwear,49,Rhode Island,XL,Beige,Fall,2.8,No,Express,No,No,0,Bank Transfer,Quarterly
8518,28,Female,Sunglasses,Accessories,102,Idaho,L,Gold,Summer,3.6,Yes,2-Day Shipping,Yes,Yes,14,Venmo,Weekly
8519,38,Female,Heels,Footwear,212,Massachusetts,M,Charcoal,Summer,4.3,Yes,Express,Yes,Yes,16,Venmo,Bi-Weekly
8520,29,Female,Sneakers,Footwear,234,Connecticut,S,Lavender,Winter,3.8,Yes,Express,Yes,Yes,11,Cash,Weekly
8521,20,Female,Blazer,Outerwear,37,Florida,M,Gold,Summer,2.9,No,Express,No,No,0,Credit Card,Quarterly
8522,18,Female,Parka,Outerwear,35,California,S,Magenta,Fall,3.9,No,2-Day Shipping,No,No,0,Venmo,Quarterly
8523,33,Female,Sandals,Footwear,279,New Mexico,XL,Purple,Fall,4.2,Yes,Express,Yes,Yes,21,Debit Card,Bi-Weekly
8524,30,Male,Heels,Footwear,192,North Carolina,XL,Magenta,Spring,3.6,Yes,Express,Yes,No,7,Bank Transfer,Bi-Weekly
8525,31,Male,Sandals,Footwear,265,Kansas,M,Gold,Winter,4.3,Yes,Standard,No,No,21,Cash,Weekly
8526,29,Female,Pants,Clothing,110,Kansas,L,White,Spring,4.0,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly
8527,40,Male,Windbreaker,Outerwear,134,Michigan,S,Pink,Winter,4.2,Yes,Free Shipping,Yes,No,21,Credit Card,Bi-Weekly
8528,35,Female,T-shirt,Clothing,164,New Jersey,S,Gray,Summer,3.7,Yes,2-Day Shipping,Yes,No,24,Cash,Bi-Weekly
8529,42,Male,Earrings,Accessories,196,Washington,L,Gold,Spring,3.7,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Bi-Weekly
8530,42,Male,Pants,Clothing,268,New Jersey,XL,Violet,Winter,3.9,Yes,Standard,Yes,Yes,11,Credit Card,Bi-Weekly
8531,40,Male,Cardigan,Outerwear,193,Nebraska,L,Pink,Summer,3.6,Yes,Standard,Yes,Yes,12,Cash,Monthly
8532,19,Male,Blazer,Outerwear,93,North Carolina,L,Turquoise,Winter,3.4,No,Next Day Air,Yes,Yes,0,Venmo,Annually
8533,36,Male,Sandals,Footwear,298,Mississippi,S,Pink,Winter,4.7,Yes,2-Day Shipping,No,Yes,13,Venmo,Bi-Weekly
8534,44,Male,Earrings,Accessories,120,Arizona,XL,Gold,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,8,Bank Transfer,Monthly
8535,25,Female,Ring,Accessories,140,Massachusetts,M,Orange,Spring,4.1,Yes,Standard,No,No,22,Credit Card,Weekly
8536,27,Male,Sunglasses,Accessories,250,Oklahoma,XL,Cyan,Fall,4.5,Yes,Next Day Air,Yes,No,7,Credit Card,Weekly
8537,42,Male,Windbreaker,Outerwear,224,South Dakota,S,Indigo,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,6,Venmo,Weekly
8538,32,Female,Windbreaker,Outerwear,131,Iowa,L,Gray,Fall,4.8,Yes,Free Shipping,No,Yes,5,Venmo,Monthly
8539,44,Male,Skirt,Clothing,107,Utah,XL,Charcoal,Spring,3.7,Yes,Standard,Yes,Yes,6,Credit Card,Bi-Weekly
8540,40,Male,Skirt,Clothing,227,West Virginia,M,Indigo,Fall,4.6,Yes,Next Day Air,Yes,No,7,Bank Transfer,Bi-Weekly
8541,40,Female,T-shirt,Clothing,292,Kansas,M,Orange,Spring,4.3,Yes,Store Pickup,Yes,Yes,4,Bank Transfer,Monthly
8542,40,Female,Bag,Accessories,298,North Dakota,S,Black,Summer,4.4,Yes,Next Day Air,Yes,Yes,3,PayPal,Weekly
8543,39,Male,Loafers,Footwear,299,Mississippi,S,Peach,Fall,4.7,Yes,Free Shipping,No,Yes,24,PayPal,Monthly
8544,39,Female,Sandals,Footwear,293,New Jersey,S,Maroon,Summer,4.9,Yes,2-Day Shipping,Yes,No,25,Cash,Bi-Weekly
8545,39,Female,T-shirt,Clothing,158,Arizona,S,Gray,Summer,3.8,Yes,Store Pickup,Yes,Yes,15,PayPal,Weekly
8546,40,Female,Boots,Footwear,186,Oklahoma,L,Turquoise,Spring,4.8,Yes,Store Pickup,Yes,No,14,PayPal,Bi-Weekly
8547,55,Male,Watch,Accessories,100,Washington,XL,Gold,Winter,2.7,No,Next Day Air,No,No,2,Bank Transfer,Annually
8548,35,Female,T-shirt,Clothing,166,Rhode Island,S,Gray,Fall,4.9,Yes,2-Day Shipping,Yes,No,11,Cash,Monthly
8549,38,Female,Sweater,Clothing,82,Pennsylvania,S,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Credit Card,Bi-Weekly
